energy_0,energy_1,energy_2,energy_3,energy_4,low_freq_0,mid_freq_1,high_freq_2,envelope_smoothness,spectral_flux,waveform_complexity,segment_id,is_precursor
8.42189243583875,9.041202119436957,10.142198781532876,8.816496796219925,10.349252654931762,0.701017190172272,0.46050378035034295,0.45133445021394697,0.33365867014222794,0.6678806686456176,0.5521013952924384,1,0.0
1.0503205724944253,1.347156062076683,0.9065040678203586,2.2168380590771815,2.2127142352700995,0.7397805451750471,0.5575338864115584,0.4481515792841583,0.32460159641760333,0.44455836572378643,0.8293211005699324,2,0.0
9.451669516071538,10.897596225212006,20.812693343178164,19.982373366761678,24.839064503715587,0.9291761442533546,0.5727080020450954,-0.026451497939611657,0.6024498948865487,0.8040099558807828,0.36275138784946453,3,1.0
3.1531683801342782,3.331608953840598,3.449121947276797,3.473664515724249,2.9673483861080503,0.657501462662335,0.5443273298006406,0.20648331701567146,0.2713876409957052,0.38662501275475475,0.6612232686791105,4,0.0
5.229691200491281,6.745325585618745,9.761027646127314,11.991992206785378,14.543640713707783,1.0092498538085353,0.6271071649674262,-0.02748867638223626,0.5255433844572049,0.6664835635205307,0.2664947904573104,5,1.0
0.6093039518606911,0.7627224625568205,1.1302893009288448,1.4215086517106645,1.4815398052689241,0.97159524176839,0.4292883995367721,0.0806457725564969,0.3283458111813547,0.41989831469507405,0.29098321507910324,6,1.0
2.504426304212095,2.971908542492226,3.5554562667475014,3.086790132673251,3.5888871700700355,0.8027694593501478,0.39566651569496636,0.23504817890961682,0.25846831178647767,0.5192108825582961,0.6647325611462225,7,0.0
2.7663786451941252,4.659213641578987,6.496127981009497,6.116133652263511,9.925866940201573,0.9320227185499346,0.3937033343975005,0.24105616152269435,0.5855736431175225,0.8619521807083564,0.5044561275785371,8,1.0
0.4674410062427812,0.8930026197071753,0.8468244853156451,0.3961604403566326,0.4036851080486942,0.6093430118222866,0.4855531584700207,0.24800667655074596,0.1660838264463518,0.2573706571799968,0.5610283109806595,9,0.0
0.45806576838005875,0.6205871866748922,0.6493860776066231,0.8273421735761158,1.1046736558976573,1.0709386066557702,0.4052953342159471,0.1507929929051354,0.5159743367050745,0.6731717317737539,0.2151364308369479,10,1.0
8.705848779098796,14.932715183064301,18.29335601568881,24.58360672544664,27.87767187411843,0.8737443766432573,0.5147540911865328,0.2181764683199763,0.43224829281162025,0.6529388083968564,0.38324426605987744,11,1.0
7.1729708064204125,5.827721779341227,5.735944592494899,6.204334281565868,8.577491976615875,0.7364067028568414,0.5076988419724894,0.12906903547921889,0.2889013028228265,0.46302299409794295,0.6189405900779561,12,0.0
0.09631803856047738,0.16271737776939474,0.16260558230560554,0.27626119947684236,0.3618369387735141,0.9635381358822268,0.6018573303186041,0.1161406847036136,0.4382322511238403,0.6183454627736358,0.4098818038928824,13,1.0
1.034609310926729,2.715911057787856,2.5906796342133864,2.525755956760634,3.7183749546627562,0.9357421716217618,0.529114430823604,0.14964433741826272,0.37528043957065693,0.8397011384774503,0.3436610335038994,14,1.0
1.7988409809813077,2.699301306088148,3.0456270468621347,3.9974110948536286,3.9276845620370393,0.9915417021230273,0.45838481441385515,0.17975980113686557,0.5386003314959801,0.7106986474186733,0.38471158807390615,15,1.0
2.943349714555892,3.9659546999634503,6.401448946902039,9.036303065822008,10.365480896506556,1.0073377922316498,0.5410849204432683,0.20769539902255452,0.4950403237975254,0.31758654166229533,0.3250223155715894,16,1.0
1.6948114297946733,1.1736570666571287,1.1912725229953065,1.503248092378487,1.2700876784381785,0.6775166496952751,0.3969805980102059,0.45006497897330416,0.3612629119687199,0.4664080412788965,0.48881617762631396,17,0.0
1.2840012781584753,0.8909130624194432,0.9178140916012095,1.1040881093595067,0.9394321725365476,0.8625467341955647,0.49618593119756826,0.39083361610810946,0.3794437907998861,0.5494526481386177,0.6755668520646805,18,0.0
0.3175106640078054,0.32894497494005304,0.4670049875373827,0.3070732668252996,0.5394788649792334,0.6733096445838734,0.5319401233595581,0.2230689975508065,0.4225258737089015,0.22719075096025923,0.609779831340271,19,0.0
2.409783142558556,3.1403981699282735,2.4433256566424184,2.284059037778089,2.933443966548295,0.7336749048880787,0.5129317598150127,0.2738670940548532,0.31334867454426646,0.4613090402461862,0.584931644137767,20,0.0
3.5292658354983812,4.229574199710203,5.793593171081752,7.760590527926792,9.237844008348267,0.8612321816395767,0.5415065094935985,0.16705608629078764,0.6268621024603208,0.9744939504631314,0.3492852257227838,21,1.0
0.14873495637422723,0.21153874006015644,0.30225554602326815,0.368999029936546,0.459048824249712,0.8326526477349209,0.43559539842872086,0.14858474834792562,0.4024225492609046,0.7168099562767357,0.381982644346492,22,1.0
9.39110061902597,13.022087419509813,10.565607110531957,14.573496024363568,10.678711946668361,0.8044191088790865,0.6152031402809516,0.32725158258209097,0.39089598292281313,0.5712443296494234,0.6160316428786996,23,0.0
2.537536475317075,3.1802640341180575,2.9284388974341113,4.249766491390621,1.9685808190014393,1.0121896897426044,0.6822168949395707,0.11402204470290916,0.3459390416327853,0.333676754464522,0.7728681575814307,24,0.0
0.7004512179998517,1.18293981361304,1.2915110389293682,1.5886638926524614,1.9368013462577132,0.8638240111679683,0.33973238551414053,0.28807143880064834,0.5233092652514787,0.6973053567314266,0.4654536849827144,25,1.0
0.33397974264968366,0.6259292852824245,0.46038823076352603,0.4487158515618339,0.283495271438991,0.8215321574678078,0.37844020040457516,0.4693550790715355,0.3444732234163117,0.3693068068110482,0.5333690878050914,26,0.0
0.3601101629820458,0.9052899998938854,1.0403673216358493,1.379989813299125,1.6196557149355875,0.8674088687299805,0.5043083008024386,0.1730159459328183,0.4039261121664538,0.6419319360478665,0.33442362572943085,27,1.0
